scrape_id,last_scraped,host_since,neighbourhood,price
20200000000000.0,1/2/15,11/25/13,Bushwick,$130.00 
20200000000000.0,1/3/15,10/27/14,Bedford-Stuyvesant,$50.00 
20200000000000.0,1/3/15,10/19/13,East Village,$600.00 
20200000000000.0,1/3/15,11/25/12,Flushing,$70.00 
20200000000000.0,1/3/15,10/18/09,Hell's Kitchen,$399.00 
20200000000000.0,1/3/15,10/19/13,Canarsie,$37.00 
20200000000000.0,1/2/15,2/8/13,Midtown East,$95.00 
20200000000000.0,1/3/15,11/14/10,Tribeca,$275.00 
20200000000000.0,1/2/15,2/6/14,Bedford-Stuyvesant,$80.00 
20200000000000.0,1/3/15,9/14/13,Harlem,$159.00 
20200000000000.0,1/3/15,10/7/11,Fort Greene,$155.00 
20200000000000.0,1/2/15,4/5/14,East Harlem,$69.00 
20200000000000.0,1/2/15,7/10/13,Kips Bay,$150.00 
20200000000000.0,1/3/15,7/27/14,Financial District,$180.00 
20200000000000.0,1/3/15,11/4/12,Hell's Kitchen,$365.00 
20200000000000.0,1/3/15,4/26/13,Harlem,$109.00 
20200000000000.0,1/3/15,11/20/13,East Village,$170.00 
20200000000000.0,1/3/15,7/14/11,Harlem,$159.00 
20200000000000.0,1/3/15,11/11/12,Prospect Heights,$45.00 
20200000000000.0,1/3/15,10/2/13,Midwood,$100.00 
20200000000000.0,1/3/15,7/15/11,East Harlem,$180.00 
20200000000000.0,1/3/15,6/23/14,East Harlem,$80.00 
20200000000000.0,1/3/15,10/3/13,Fort Greene,$145.00 
20200000000000.0,1/3/15,11/6/13,Times Square/Theatre District,$120.00 
20200000000000.0,1/3/15,4/30/12,Hell's Kitchen,$150.00 
20200000000000.0,1/3/15,7/21/14,Midtown East,$550.00 
20200000000000.0,1/3/15,10/7/10,Harlem,$150.00 
20200000000000.0,1/3/15,10/3/13,Bushwick,$50.00 
20200000000000.0,1/3/15,10/17/11,Bushwick,$60.00 
20200000000000.0,1/3/15,9/14/13,East Harlem,$100.00 
20200000000000.0,1/3/15,11/12/12,Flatiron District,$399.00 
20200000000000.0,1/3/15,8/21/14,Midtown East,$250.00 
20200000000000.0,1/3/15,12/13/13,Midtown,$250.00 
20200000000000.0,1/3/15,9/7/13,West Village,$120.00 
20200000000000.0,1/3/15,12/10/14,Bushwick,$75.00 
20200000000000.0,1/3/15,10/12/14,Nolita,$250.00 
20200000000000.0,1/3/15,9/12/12,Hell's Kitchen,$170.00 
20200000000000.0,1/3/15,2/7/14,East Village,$109.00 
20200000000000.0,1/3/15,12/7/12,Washington Heights,$75.00 
20200000000000.0,1/3/15,8/2/14,Kips Bay,$105.00 
20200000000000.0,1/3/15,5/21/12,Midtown East,$150.00 
20200000000000.0,1/3/15,6/13/12,Crown Heights,$150.00 
20200000000000.0,1/3/15,8/10/10,Greenpoint,$150.00 
20200000000000.0,1/3/15,5/17/13,Canarsie,$100.00 
20200000000000.0,1/3/15,8/20/14,Bedford-Stuyvesant,$575.00 
20200000000000.0,1/3/15,5/29/11,East Village,$128.00 
20200000000000.0,1/3/15,6/20/13,Nolita,$200.00 
20200000000000.0,1/3/15,3/27/13,Greenpoint,$110.00 
20200000000000.0,1/3/15,8/14/11,West Village,$150.00 
20200000000000.0,1/3/15,1/30/12,West Village,$97.00 
20200000000000.0,1/2/15,11/27/12,Upper West Side,$60.00 
20200000000000.0,1/3/15,12/3/09,Bedford-Stuyvesant,$207.00 
20200000000000.0,1/3/15,11/25/14,East Harlem,$99.00 
20200000000000.0,1/3/15,12/16/14,Bensonhurst,$50.00 
20200000000000.0,1/3/15,9/22/14,Bushwick,$77.00 
20200000000000.0,1/3/15,2/11/13,Financial District,$99.00 
20200000000000.0,1/3/15,8/15/13,Hell's Kitchen,$170.00 
20200000000000.0,1/3/15,4/14/12,Hell's Kitchen,$160.00 
20200000000000.0,1/3/15,12/19/12,Hell's Kitchen,$175.00 
20200000000000.0,1/3/15,3/31/14,Downtown Brooklyn,$89.00 
20200000000000.0,1/3/15,11/4/11,Prospect Heights,$200.00 
20200000000000.0,1/3/15,11/9/11,Harlem,$135.00 
20200000000000.0,1/3/15,6/5/13,Fort Greene,$175.00 
20200000000000.0,1/3/15,11/15/14,Morningside Heights,$100.00 
20200000000000.0,1/3/15,12/5/11,Greenpoint,$350.00 
20200000000000.0,1/3/15,8/2/14,Kips Bay,$105.00 
20200000000000.0,1/3/15,5/31/14,Greenpoint,$150.00 
20200000000000.0,1/3/15,7/29/14,Midtown East,$218.00 
20200000000000.0,1/3/15,12/17/14,Hamilton Heights,$100.00 
20200000000000.0,1/3/15,6/9/14,Canarsie,$53.00 
20200000000000.0,1/3/15,7/27/12,Bushwick,$175.00 
20200000000000.0,1/3/15,7/14/14,Financial District,$35.00 
20200000000000.0,1/3/15,1/18/14,Bedford-Stuyvesant,$65.00 
20200000000000.0,1/3/15,7/11/12,East Village,$87.00 
20200000000000.0,1/3/15,12/28/13,West Village,$350.00 
20200000000000.0,1/3/15,12/6/10,West Village,$215.00 
20200000000000.0,1/3/15,5/18/13,Bushwick,$63.00 
20200000000000.0,1/3/15,10/18/11,Crown Heights,$97.00 
20200000000000.0,1/3/15,11/9/12,East Village,$100.00 
20200000000000.0,1/3/15,12/16/12,Greenpoint,$60.00 
20200000000000.0,1/3/15,5/21/12,Prospect Heights,$125.00 
20200000000000.0,1/3/15,11/25/11,Nolita,$110.00 
20200000000000.0,1/3/15,12/27/12,Times Square/Theatre District,$358.00 
20200000000000.0,1/3/15,1/31/12,Washington Heights,$75.00 
20200000000000.0,1/3/15,3/2/14,Harlem,$100.00 
20200000000000.0,1/3/15,3/29/13,Hell's Kitchen,$245.00 
20200000000000.0,1/3/15,6/24/11,Nolita,$300.00 
20200000000000.0,1/3/15,8/25/13,Brooklyn Navy Yard,$60.00 
20200000000000.0,1/3/15,11/8/14,Crown Heights,$70.00 
20200000000000.0,1/3/15,12/15/10,Chinatown,$150.00 
20200000000000.0,1/3/15,8/9/11,Chinatown,$80.00 
20200000000000.0,1/3/15,6/2/14,Chinatown,$500.00 
20200000000000.0,1/3/15,1/2/14,Hell's Kitchen,$100.00 
20200000000000.0,1/3/15,3/31/14,Bushwick,$75.00 
20200000000000.0,1/3/15,5/11/14,Bushwick,$150.00 
20200000000000.0,1/2/15,6/13/13,Gramercy Park,$245.00 
20200000000000.0,1/2/15,11/3/14,Riverdale,$200.00 
20200000000000.0,1/2/15,7/10/14,Greenpoint,$175.00 
20200000000000.0,1/3/15,9/4/14,Flushing,$70.00 
20200000000000.0,1/2/15,9/14/13,Hell's Kitchen,$190.00 
20200000000000.0,1/2/15,1/7/13,Bushwick,$87.00 
20200000000000.0,1/2/15,9/13/14,Lefferts Garden,$75.00 
20200000000000.0,1/2/15,7/31/13,Bedford-Stuyvesant,$150.00 
20200000000000.0,1/2/15,4/26/13,Kingsbridge Heights,$100.00 
20200000000000.0,1/2/15,12/4/14,Crown Heights,$80.00 
20200000000000.0,1/2/15,1/3/13,Bushwick,$80.00 
20200000000000.0,1/3/15,12/14/14,Washington Heights,$70.00 
20200000000000.0,1/2/15,6/14/13,Hell's Kitchen,$850.00 
20200000000000.0,1/2/15,5/24/11,Bedford-Stuyvesant,$120.00 
20200000000000.0,1/2/15,6/9/10,Gramercy Park,$130.00 
20200000000000.0,1/2/15,3/4/10,Bedford-Stuyvesant,$53.00 
20200000000000.0,1/2/15,11/17/11,Bedford-Stuyvesant,$60.00 
20200000000000.0,1/2/15,10/15/12,Washington Heights,$149.00 
20200000000000.0,1/3/15,9/2/14,Hell's Kitchen,$300.00 
20200000000000.0,1/2/15,3/7/13,Downtown Brooklyn,$59.00 
20200000000000.0,1/2/15,10/16/12,Morningside Heights,$95.00 
20200000000000.0,1/2/15,2/26/12,Bedford-Stuyvesant,$69.00 
20200000000000.0,1/3/15,5/24/11,Bedford-Stuyvesant,$139.00 
20200000000000.0,1/3/15,12/6/12,East Village,$98.00 
20200000000000.0,1/3/15,4/16/14,West Village,$625.00 
20200000000000.0,1/3/15,8/21/13,Bushwick,$53.00 
20200000000000.0,1/2/15,5/24/11,Bedford-Stuyvesant,$129.00 
20200000000000.0,1/3/15,4/2/13,Soho,$600.00 
20200000000000.0,1/3/15,12/1/14,Harlem,$100.00 
20200000000000.0,1/2/15,12/13/14,Crown Heights,$150.00 
20200000000000.0,1/3/15,1/11/14,Bensonhurst,$50.00 
20200000000000.0,1/2/15,10/7/10,Harlem,$55.00 
20200000000000.0,1/3/15,12/7/10,Inwood,$95.00 
20200000000000.0,1/2/15,12/27/13,The Rockaways,$120.00 
20200000000000.0,1/3/15,7/6/14,Flatiron District,$575.00 
20200000000000.0,1/3/15,10/6/13,East Village,$80.00 
20200000000000.0,1/2/15,2/8/12,Greenwood Heights,$135.00 
20200000000000.0,1/1/15,9/25/14,Greenpoint,$50.00 
20200000000000.0,1/2/15,10/3/12,Hell's Kitchen,$90.00 
20200000000000.0,1/3/15,8/9/12,East Village,$249.00 
20200000000000.0,1/2/15,9/14/12,East Village,$550.00 
20200000000000.0,1/2/15,3/4/13,Bushwick,$150.00 
20200000000000.0,1/3/15,9/6/14,Bushwick,$100.00 
20200000000000.0,1/2/15,7/3/14,Harlem,$170.00 
20200000000000.0,1/1/15,2/2/13,Park Slope,$80.00 
20200000000000.0,1/2/15,3/12/14,Harlem,$120.00 
20200000000000.0,1/2/15,6/3/13,Morningside Heights,$90.00 
20200000000000.0,1/3/15,5/1/12,Midtown East,$275.00 
20200000000000.0,1/3/15,10/22/12,East Harlem,$125.00 
20200000000000.0,1/2/15,11/2/14,Hell's Kitchen,$250.00 
20200000000000.0,1/2/15,5/4/14,Williamsburg,$200.00 
20200000000000.0,1/3/15,9/30/12,Greenpoint,$125.00 
20200000000000.0,1/3/15,2/14/12,Greenpoint,$250.00 
20200000000000.0,1/1/15,12/9/13,Lower East Side,$300.00 
20200000000000.0,1/3/15,7/7/12,Murray Hill,$800.00 
20200000000000.0,1/2/15,8/12/12,Gramercy Park,$195.00 
20200000000000.0,1/2/15,8/24/12,Hell's Kitchen,$245.00 
20200000000000.0,1/1/15,10/4/12,Noho,$230.00 
20200000000000.0,1/2/15,11/25/14,Crown Heights,$150.00 
20200000000000.0,1/2/15,10/2/12,Park Slope,$65.00 
20200000000000.0,1/2/15,7/30/12,Fort Greene,$95.00 
20200000000000.0,1/2/15,3/10/13,Kensington,$100.00 
20200000000000.0,1/2/15,6/16/14,Upper West Side,$59.00 
20200000000000.0,1/2/15,5/29/12,Williamsburg,$135.00 
20200000000000.0,1/3/15,2/12/13,Hell's Kitchen,$165.00 
20200000000000.0,1/3/15,9/22/14,Crown Heights,$85.00 
20200000000000.0,1/3/15,8/21/13,Hamilton Heights,$75.00 
20200000000000.0,1/2/15,7/31/14,West Village,$200.00 
20200000000000.0,1/2/15,4/14/12,Kips Bay,$65.00 
20200000000000.0,1/3/15,8/1/11,Crown Heights,$85.00 
20200000000000.0,1/2/15,5/25/11,Upper East Side,$450.00 
20200000000000.0,1/2/15,11/16/11,Upper East Side,$115.00 
20200000000000.0,1/2/15,2/24/12,Greenpoint,$125.00 
20200000000000.0,1/2/15,3/26/13,Ridgewood,$99.00 
20200000000000.0,1/2/15,6/10/13,Bushwick,$60.00 
20200000000000.0,1/2/15,7/27/14,Bedford-Stuyvesant,$130.00 
20200000000000.0,1/3/15,11/2/10,Morningside Heights,$105.00 
20200000000000.0,1/3/15,12/25/13,Nolita,$240.00 
20200000000000.0,1/2/15,3/20/11,East Village,$360.00 
20200000000000.0,1/3/15,2/28/14,Bedford-Stuyvesant,$125.00 
20200000000000.0,1/3/15,12/6/14,Gramercy Park,$110.00 
20200000000000.0,1/2/15,6/14/13,Midtown,$140.00 
20200000000000.0,1/3/15,1/26/14,Kips Bay,$115.00 
20200000000000.0,1/2/15,8/27/14,Jackson Heights,$90.00 
20200000000000.0,1/3/15,8/20/12,Bedford-Stuyvesant,$70.00 
20200000000000.0,1/2/15,12/11/11,Lefferts Garden,$165.00 
20200000000000.0,1/3/15,5/28/12,Soho,$299.00 
20200000000000.0,1/2/15,11/2/12,Greenpoint,$110.00 
20200000000000.0,1/3/15,2/24/13,Greenpoint,$85.00 
20200000000000.0,1/3/15,9/12/13,East Village,$232.00 
20200000000000.0,1/2/15,3/1/11,Greenpoint,$199.00 
20200000000000.0,1/2/15,10/9/11,West Village,$350.00 
20200000000000.0,1/2/15,6/17/13,Bushwick,$40.00 
20200000000000.0,1/2/15,3/28/12,Nolita,$220.00 
20200000000000.0,1/2/15,8/21/11,Tribeca,$595.00 
20200000000000.0,1/2/15,10/5/12,Lower East Side,$150.00 
20200000000000.0,1/2/15,5/21/12,Chelsea,$140.00 
20200000000000.0,1/2/15,12/18/14,Lefferts Garden,$212.00 
20200000000000.0,1/3/15,2/6/09,Flatiron District,$190.00 
20200000000000.0,1/2/15,12/19/10,Crown Heights,$40.00 
20200000000000.0,1/3/15,4/1/13,Harlem,$90.00 
20200000000000.0,1/2/15,12/26/11,Gowanus,$250.00 
20200000000000.0,1/3/15,6/27/12,Soho,$125.00 
20200000000000.0,1/3/15,10/19/14,Harlem,$250.00 
20200000000000.0,1/2/15,11/15/11,Crown Heights,$58.00 
20200000000000.0,1/2/15,7/31/12,Fort Greene,$90.00 
20200000000000.0,1/3/15,3/30/14,East Harlem,$150.00 
20200000000000.0,1/2/15,9/14/12,Bedford-Stuyvesant,$35.00 
20200000000000.0,1/3/15,1/9/14,Harlem,$70.00 
20200000000000.0,1/2/15,12/21/14,Kips Bay,$75.00 
20200000000000.0,1/2/15,6/13/11,Clinton Hill,$100.00 
20200000000000.0,1/2/15,5/19/14,Hell's Kitchen,$120.00 
20200000000000.0,1/2/15,2/5/13,Financial District,$100.00 
20200000000000.0,1/2/15,7/28/12,Williamsburg,$550.00 
20200000000000.0,1/2/15,8/6/14,Harlem,$120.00 
20200000000000.0,1/2/15,6/9/11,Bedford-Stuyvesant,$65.00 
20200000000000.0,1/3/15,7/2/11,West Village,$110.00 
20200000000000.0,1/2/15,4/1/14,Bushwick,$75.00 
20200000000000.0,1/2/15,7/15/13,Washington Heights,$110.00 
20200000000000.0,1/2/15,1/23/14,Park Slope,$120.00 
20200000000000.0,1/2/15,11/27/11,Woodside,$70.00 
20200000000000.0,1/2/15,11/29/12,Harlem,$125.00 
20200000000000.0,1/2/15,1/27/14,Financial District,$150.00 
20200000000000.0,1/3/15,3/6/12,Bushwick,$60.00 
20200000000000.0,1/2/15,5/26/11,Lower East Side,$150.00 
20200000000000.0,1/2/15,5/17/10,Harlem,$125.00 
20200000000000.0,1/2/15,8/3/13,Financial District,$80.00 
20200000000000.0,1/2/15,1/13/14,Crown Heights,$575.00 
20200000000000.0,1/3/15,6/6/13,Crown Heights,$125.00 
20200000000000.0,1/2/15,12/5/11,Upper West Side,$165.00 
20200000000000.0,1/3/15,12/21/11,Bedford-Stuyvesant,$110.00 
20200000000000.0,1/2/15,6/21/11,Prospect Heights,$100.00 
20200000000000.0,1/2/15,9/29/12,Bedford-Stuyvesant,$500.00 
20200000000000.0,1/2/15,3/17/12,East Flatbush,$55.00 
20200000000000.0,1/3/15,11/13/12,Greenpoint,$60.00 
20200000000000.0,1/2/15,11/22/10,Bushwick,$65.00 
20200000000000.0,1/3/15,1/7/13,Hell's Kitchen,$200.00 
20200000000000.0,1/3/15,8/29/13,Greenpoint,$200.00 
20200000000000.0,1/2/15,10/11/14,Midtown East,$159.00 
20200000000000.0,1/2/15,6/17/13,Bedford-Stuyvesant,$65.00 
20200000000000.0,1/2/15,4/21/14,Bushwick,$110.00 
20200000000000.0,1/3/15,4/6/14,Bushwick,$225.00 
20200000000000.0,1/2/15,3/20/12,Hell's Kitchen,$248.00 
20200000000000.0,1/2/15,6/22/14,Washington Heights,$80.00 
20200000000000.0,1/2/15,10/10/12,Bedford-Stuyvesant,$200.00 
20200000000000.0,1/3/15,5/26/12,West Village,$190.00 
20200000000000.0,1/3/15,1/13/14,Crown Heights,$150.00 
20200000000000.0,1/2/15,2/9/11,East Village,$150.00 
20200000000000.0,1/2/15,5/10/14,Bedford-Stuyvesant,$30.00 
20200000000000.0,1/2/15,4/29/14,Bedford-Stuyvesant,$151.00 
20200000000000.0,1/2/15,8/8/13,Financial District,$800.00 
20200000000000.0,1/2/15,9/14/13,Longwood,$100.00 
20200000000000.0,1/2/15,11/18/14,Kips Bay,$75.00 
20200000000000.0,1/2/15,9/14/13,Harlem,$149.00 
20200000000000.0,1/3/15,9/13/10,East Harlem,$157.00 
20200000000000.0,1/2/15,1/22/10,Fort Greene,$95.00 
20200000000000.0,1/2/15,6/2/14,Bushwick,$75.00 
20200000000000.0,1/2/15,12/1/09,Harlem,$65.00 
20200000000000.0,1/2/15,4/18/12,Washington Heights,$72.00 
20200000000000.0,1/2/15,3/21/12,Hell's Kitchen,$110.00 
20200000000000.0,1/3/15,4/6/11,Bedford-Stuyvesant,$60.00 
20200000000000.0,1/2/15,10/19/12,Greenpoint,$165.00 
20200000000000.0,1/2/15,6/21/14,Harlem,$65.00 
20200000000000.0,1/3/15,9/19/11,Crown Heights,$110.00 
20200000000000.0,1/2/15,6/18/13,Harlem,$85.00 
20200000000000.0,1/2/15,11/10/09,Brooklyn Navy Yard,$150.00 
20200000000000.0,1/2/15,11/25/14,East Harlem,$225.00 
20200000000000.0,1/2/15,10/13/12,Midtown,$400.00 
20200000000000.0,1/3/15,4/2/12,East Village,$150.00 
20200000000000.0,1/3/15,9/20/12,Concord,$58.00 
20200000000000.0,1/2/15,1/20/14,Crown Heights,$125.00 
20200000000000.0,1/2/15,12/1/09,Harlem,$68.00 
20200000000000.0,1/3/15,2/10/10,Financial District,$130.00 
20200000000000.0,1/2/15,11/19/14,Harlem,$250.00 
20200000000000.0,1/3/15,3/21/14,Midwood,$140.00 
20200000000000.0,1/2/15,10/7/13,Woodhaven,$65.00 
20200000000000.0,1/3/15,7/10/13,Harlem,$175.00 
20200000000000.0,1/2/15,6/10/14,Midtown East,$135.00 
20200000000000.0,1/2/15,6/14/11,Kips Bay,$185.00 
20200000000000.0,1/2/15,4/22/13,Washington Heights,$65.00 
20200000000000.0,1/2/15,7/1/12,Crown Heights,$124.00 
20200000000000.0,1/2/15,7/7/11,West Village,$305.00 
20200000000000.0,1/3/15,11/1/11,Harlem,$125.00 
20200000000000.0,1/2/15,12/1/12,Hell's Kitchen,$324.00 
20200000000000.0,1/2/15,12/1/12,East Village,$300.00 
20200000000000.0,1/2/15,2/4/14,East Harlem,$220.00 
20200000000000.0,1/3/15,1/26/14,Harlem,$70.00 
20200000000000.0,1/3/15,1/23/12,Bushwick,$45.00 
20200000000000.0,1/3/15,8/30/12,Midwood,$50.00 
20200000000000.0,1/3/15,3/4/10,Bedford-Stuyvesant,$60.00 
20200000000000.0,1/2/15,12/27/11,East Village,$120.00 
20200000000000.0,1/2/15,12/8/11,Kips Bay,$105.00 
20200000000000.0,1/2/15,7/1/13,Kips Bay,$160.00 
20200000000000.0,1/3/15,11/13/14,Harlem,$125.00 
20200000000000.0,1/2/15,8/10/13,Bushwick,$74.00 
20200000000000.0,1/3/15,5/6/11,Todt Hill,$85.00 
20200000000000.0,1/2/15,9/13/12,Bedford-Stuyvesant,$25.00 
20200000000000.0,1/3/15,1/16/13,Soho,$120.00 
20200000000000.0,1/3/15,6/2/14,Bushwick,$75.00 
20200000000000.0,1/3/15,5/10/14,East Harlem,$80.00 
20200000000000.0,1/2/15,9/19/13,Brooklyn Navy Yard,$85.00 
20200000000000.0,1/3/15,3/25/12,Kips Bay,$169.00 
20200000000000.0,1/2/15,8/2/13,East Harlem,$199.00 
20200000000000.0,1/2/15,3/18/13,Morningside Heights,$160.00 
20200000000000.0,1/2/15,9/16/11,Jackson Heights,$100.00 
20200000000000.0,1/3/15,11/25/13,Hell's Kitchen,$229.00 
20200000000000.0,1/3/15,9/28/14,Financial District,$40.00 
20200000000000.0,1/3/15,10/14/11,Midtown East,$249.00 
20200000000000.0,1/2/15,12/17/09,Hell's Kitchen,$100.00 
20200000000000.0,1/2/15,5/10/11,Greenpoint,$220.00 
20200000000000.0,1/2/15,8/31/12,Crown Heights,$55.00 
20200000000000.0,1/3/15,7/21/11,Jackson Heights,$120.00 
20200000000000.0,1/2/15,9/19/14,Bedford-Stuyvesant,$75.00 
20200000000000.0,1/2/15,10/14/12,Washington Heights,$47.00 
20200000000000.0,1/3/15,9/24/14,Gramercy Park,$60.00 
20200000000000.0,1/2/15,12/2/11,Chinatown,$130.00 
20200000000000.0,1/2/15,10/10/14,Harlem,$85.00 
20200000000000.0,1/2/15,12/8/09,Kips Bay,$100.00 
20200000000000.0,1/3/15,7/8/12,Washington Heights,$43.00 
20200000000000.0,1/3/15,6/12/13,Astoria,$180.00 
20200000000000.0,1/3/15,4/24/14,Kips Bay,$400.00 
20200000000000.0,1/3/15,10/30/13,Financial District,$180.00 
20200000000000.0,1/3/15,7/23/10,Bushwick,$65.00 
20200000000000.0,1/3/15,10/30/13,Downtown Brooklyn,$125.00 
20200000000000.0,1/3/15,2/8/13,Midtown East,$200.00 
20200000000000.0,1/2/15,3/17/14,West Village,$105.00 
20200000000000.0,1/3/15,4/28/12,Hell's Kitchen,$140.00 
20200000000000.0,1/3/15,12/29/12,Gramercy Park,$190.00 
20200000000000.0,1/3/15,9/29/13,Bushwick,$195.00 
20200000000000.0,1/2/15,8/13/12,Jackson Heights,$50.00 
20200000000000.0,1/2/15,10/22/14,Washington Heights,$50.00 
20200000000000.0,1/3/15,1/19/11,Lefferts Garden,$65.00 
20200000000000.0,1/2/15,12/22/14,Bedford-Stuyvesant,$110.00 
20200000000000.0,1/2/15,5/23/13,Bushwick,$70.00 
20200000000000.0,1/3/15,8/3/14,Bushwick,$125.00 
20200000000000.0,1/2/15,4/4/14,Bedford-Stuyvesant,$60.00 
20200000000000.0,1/3/15,9/6/14,Bushwick,$35.00 
20200000000000.0,1/2/15,3/4/13,Financial District,$110.00 
20200000000000.0,1/3/15,5/4/13,Harlem,$92.00 
20200000000000.0,1/2/15,12/16/13,Crown Heights,$75.00 
20200000000000.0,1/3/15,3/5/12,Bedford-Stuyvesant,$85.00 
20200000000000.0,1/3/15,1/25/14,Kips Bay,"$1,000.00 "
20200000000000.0,1/3/15,11/13/14,Bushwick,$50.00 
20200000000000.0,1/2/15,7/15/14,Crotona,$86.00 
20200000000000.0,1/3/15,9/3/13,West Village,$225.00 
20200000000000.0,1/2/15,8/15/13,Fort Greene,$80.00 
20200000000000.0,1/2/15,12/8/12,Morningside Heights,$225.00 
20200000000000.0,1/2/15,2/26/13,Bedford-Stuyvesant,$125.00 
20200000000000.0,1/2/15,5/19/14,Gramercy Park,$450.00 
20200000000000.0,1/2/15,2/22/14,East Harlem,$75.00 
20200000000000.0,1/3/15,7/19/14,Bushwick,$65.00 
20200000000000.0,1/2/15,4/16/12,Bushwick,$65.00 
20200000000000.0,1/2/15,5/7/12,Hamilton Heights,$69.00 
20200000000000.0,1/2/15,7/10/13,Greenpoint,$195.00 
20200000000000.0,1/2/15,9/13/13,Crown Heights,$115.00 
20200000000000.0,1/2/15,11/11/14,East Village,$200.00 
20200000000000.0,1/2/15,2/22/12,Financial District,$170.00 
20200000000000.0,1/3/15,1/5/13,Bushwick,$80.00 
20200000000000.0,1/3/15,8/26/14,Bedford-Stuyvesant,$110.00 
20200000000000.0,1/2/15,7/1/14,Crown Heights,$99.00 
20200000000000.0,1/2/15,10/7/14,Bushwick,$125.00 
20200000000000.0,1/3/15,8/4/14,East Village,$235.00 
20200000000000.0,1/2/15,1/27/14,Ridgewood,$49.00 
20200000000000.0,1/3/15,11/25/14,Washington Heights,$40.00 
20200000000000.0,1/2/15,10/20/11,Soho,$150.00 
20200000000000.0,1/3/15,6/28/13,East Village,$100.00 
20200000000000.0,1/3/15,6/14/12,East Village,$115.00 
20200000000000.0,1/3/15,10/27/14,West Village,$200.00 
20200000000000.0,1/3/15,9/20/12,Crown Heights,$50.00 
20200000000000.0,1/3/15,3/7/13,Soho,$175.00 
20200000000000.0,1/3/15,6/1/14,Bedford-Stuyvesant,$145.00 
20200000000000.0,1/2/15,5/1/14,Crown Heights,$75.00 
20200000000000.0,1/3/15,9/21/12,East Village,$175.00 
20200000000000.0,1/3/15,10/21/13,Inwood,$64.00 
20200000000000.0,1/2/15,9/28/14,Washington Heights,$75.00 
20200000000000.0,1/2/15,12/5/14,Midtown East,$150.00 
20200000000000.0,1/3/15,6/30/14,Crown Heights,$56.00 
20200000000000.0,1/3/15,9/26/12,Bedford-Stuyvesant,$70.00 
20200000000000.0,1/2/15,10/4/13,Nolita,$195.00 
20200000000000.0,1/2/15,3/17/14,East Village,$60.00 
20200000000000.0,1/3/15,11/16/11,Jackson Heights,$69.00 
20200000000000.0,1/2/15,7/23/13,Gramercy Park,$245.00 
20200000000000.0,1/3/15,8/13/12,Jackson Heights,$50.00 
20200000000000.0,1/3/15,12/9/10,Crown Heights,$60.00 
20200000000000.0,1/3/15,7/10/14,Chinatown,$170.00 
20200000000000.0,1/2/15,8/20/14,Midtown East,$225.00 
20200000000000.0,1/2/15,12/3/13,Greenpoint,$200.00 
20200000000000.0,1/2/15,6/1/14,Morningside Heights,$100.00 
20200000000000.0,1/3/15,8/8/14,Bushwick,$75.00 
20200000000000.0,1/2/15,11/18/14,Washington Heights,$175.00 
20200000000000.0,1/3/15,5/1/12,Flatiron District,$700.00 
20200000000000.0,1/3/15,7/10/12,Crown Heights,$67.00 
20200000000000.0,1/3/15,1/28/14,East Harlem,$250.00 
20200000000000.0,1/2/15,1/9/14,Hell's Kitchen,"$1,200.00 "
20200000000000.0,1/2/15,4/14/12,Washington Heights,$87.00 
20200000000000.0,1/3/15,12/9/14,Bushwick,$120.00 
20200000000000.0,1/3/15,5/11/14,Lefferts Garden,$42.00 
20200000000000.0,1/3/15,7/18/12,Jamaica,$55.00 
20200000000000.0,1/3/15,11/21/14,Greenpoint,$55.00 
20200000000000.0,1/2/15,12/14/12,Hell's Kitchen,$175.00 
20200000000000.0,1/2/15,7/24/12,East New York,$50.00 
20200000000000.0,1/2/15,9/28/11,East New York,$125.00 
20200000000000.0,1/2/15,12/14/14,Kips Bay,$200.00 
20200000000000.0,1/2/15,4/4/12,Chinatown,$119.00 
20200000000000.0,1/3/15,5/14/12,Bedford-Stuyvesant,$60.00 
